measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
29,Summary exposure value,211,Mali,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2003,14.42725394056226,17.73011539105836,11.565640116055539
29,Summary exposure value,211,Mali,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2003,4.165006431061561,8.32233747634653,1.5819800405214302
29,Summary exposure value,30,Vanuatu,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2011,23.65389259251354,26.91643874955107,20.698284620611577
29,Summary exposure value,30,Vanuatu,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2011,8.758385563947831,22.5136871534256,2.85992242389416
29,Summary exposure value,30,Vanuatu,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2011,6.65054457484816,9.49039959007556,4.3956347792331
29,Summary exposure value,153,Syrian Arab Republic,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2013,34.845215109461556,37.70116005654488,31.839537844124422
29,Summary exposure value,156,United Arab Emirates,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2013,34.01968526167824,41.27392475851554,26.77119357858534
29,Summary exposure value,67,Japan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2004,12.373259081458581,14.621004234865989,10.40975355540766
29,Summary exposure value,67,Japan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2004,19.77820709761184,27.15839004031773,13.509191852978061
29,Summary exposure value,24,Marshall Islands,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1990,31.53831859469753,36.48702477731269,25.69656626020855
29,Summary exposure value,24,Marshall Islands,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1990,6.889961940117311,17.099514567735,2.34488277076087
29,Summary exposure value,24,Marshall Islands,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1990,55.70510796126242,62.62634790038014,48.258459736171524
29,Summary exposure value,136,Paraguay,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2010,23.85052922860464,27.57375966909446,20.63373289718807
29,Summary exposure value,136,Paraguay,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2010,7.83159983299974,19.29397335027303,2.63679800929725
29,Summary exposure value,136,Paraguay,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2010,12.963826659477478,16.95023698830164,9.6979120969213
29,Summary exposure value,211,Mali,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2003,15.804452478742858,19.359548133910028,12.10171796584234
29,Summary exposure value,215,Sao Tome and Principe,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2003,14.67267631074968,17.63236345286246,12.25726722055521
29,Summary exposure value,116,Saint Lucia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2002,17.671245423544,22.95696390360428,13.833096299564609
29,Summary exposure value,34,Azerbaijan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2011,24.86106889510668,28.20409247158312,21.41988560168141
29,Summary exposure value,34,Azerbaijan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2011,11.16791026440213,29.02965653479856,3.4264399451211096
29,Summary exposure value,34,Azerbaijan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2011,10.13309824953773,13.30091478167362,7.305884842270211
29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2012,27.54743753396144,30.4175077519923,25.038579870668197
29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2012,27.796322035191828,38.25200729939421,19.42602276606355
29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2012,19.08383894363395,23.64033067604516,15.05921839130688
29,Summary exposure value,157,Yemen,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2013,13.392571761340772,15.69933661609425,11.25484340245509
29,Summary exposure value,157,Yemen,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2013,1.6272188480696201,3.38769192734864,0.80260858178365
29,Summary exposure value,157,Yemen,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2013,24.58200008646946,30.00813755370299,19.52599477381701
29,Summary exposure value,140,Bahrain,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2010,27.84819661751224,33.1797464638666,22.03216725830503
29,Summary exposure value,140,Bahrain,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2010,22.66208751936453,52.68105405778596,6.694893924084851
29,Summary exposure value,140,Bahrain,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2010,29.366279874417252,37.55456103051207,23.65874524745725
29,Summary exposure value,28,Solomon Islands,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1990,20.89990562503222,26.0901943018479,16.35056406352959
29,Summary exposure value,28,Solomon Islands,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1990,2.44248251397163,4.91847868998898,1.08113913924265
29,Summary exposure value,28,Solomon Islands,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1990,25.94067923206584,30.84903889818668,20.66800299757638
29,Summary exposure value,46,Croatia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2001,23.99824178481796,27.98371404185815,19.85949742378356
29,Summary exposure value,46,Croatia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2001,17.51739869586761,33.9439865976457,6.84843033555857
29,Summary exposure value,46,Croatia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2001,13.32957881790148,16.345141143835342,10.24271586378057
29,Summary exposure value,367,Monaco,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2006,66.63400623931976,94.95616272569156,34.09668344853911
29,Summary exposure value,367,Monaco,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2006,23.293561258714508,28.867166999686848,17.87295782481354
29,Summary exposure value,215,Sao Tome and Principe,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2003,2.76502795274942,5.775930519937,1.1754267028313998
29,Summary exposure value,215,Sao Tome and Principe,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2003,7.46611496481258,9.84092415891228,5.43041688364223
29,Summary exposure value,34,Azerbaijan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2017,26.02089801747513,29.56548852230348,22.29285409376295
29,Summary exposure value,34,Azerbaijan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2017,13.42054893968608,34.54968941233558,3.9847081661440997
29,Summary exposure value,34,Azerbaijan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2017,10.259652213068419,13.57520942684346,7.4078725628393
29,Summary exposure value,11,Indonesia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2004,8.59353915887308,9.82681503234172,7.39232891090926
29,Summary exposure value,11,Indonesia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2004,1.6731727666966698,2.0909723410017103,1.34196971231132
29,Summary exposure value,11,Indonesia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2004,21.91972493370114,25.137307273846897,18.914949269126872
29,Summary exposure value,374,Niue,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1990,11.75814094989667,27.822906442976453,3.4570546239095905
29,Summary exposure value,374,Niue,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1990,28.18346862115232,34.37815825435787,22.31874321132796
29,Summary exposure value,209,Guinea-Bissau,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2001,11.61079356962501,14.53262900898499,8.91150854631738
29,Summary exposure value,209,Guinea-Bissau,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2001,1.6284858483944902,2.9433138861704897,0.79093612103794
29,Summary exposure value,148,Morocco,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2014,24.78585504536853,27.84545305554149,21.549696768928158
29,Summary exposure value,148,Morocco,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2014,8.08046816636978,12.400477188123531,5.14990089308345
29,Summary exposure value,148,Morocco,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2014,33.49615309151765,40.30253057775758,26.346777331926457
29,Summary exposure value,67,Japan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1996,11.66384203417823,14.23269604795096,9.72197449233541
29,Summary exposure value,67,Japan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1996,21.81519624970989,34.488071687498575,11.95979346476995
29,Summary exposure value,185,Rwanda,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1992,1.7138560145560402,3.56990811844511,0.7942662582494999
29,Summary exposure value,185,Rwanda,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1992,5.92588053153408,8.20857895050505,4.01406252176552
29,Summary exposure value,38,Mongolia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2011,23.31688694815327,25.584268896455182,21.37108710296442
29,Summary exposure value,38,Mongolia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2011,5.81739140922966,15.19742561831848,2.01656827686263
29,Summary exposure value,38,Mongolia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2011,6.85578609835449,8.76210664836313,5.04080014634573
29,Summary exposure value,161,Bangladesh,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2013,8.34573399492174,9.67543372220242,7.070057479427359
29,Summary exposure value,161,Bangladesh,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2013,1.72866403376697,3.62342616243905,0.82716920024306
29,Summary exposure value,161,Bangladesh,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2013,14.710269652331732,18.51423857220972,10.81047985272376
29,Summary exposure value,83,Iceland,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2012,27.61933365314707,30.76942333991038,24.44737357437492
29,Summary exposure value,83,Iceland,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2012,22.424788761747923,53.483830545991765,6.51784915160965
29,Summary exposure value,83,Iceland,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2012,22.7544944409048,28.306497448494426,17.65437132150585
29,Summary exposure value,38,Mongolia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2017,25.095055488695074,27.15426130168426,22.84320602910863
29,Summary exposure value,38,Mongolia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2017,8.22237555730072,21.79927442736662,2.56583669527715
29,Summary exposure value,38,Mongolia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2017,7.54157390410461,10.21571986949647,5.31851359088627
29,Summary exposure value,369,Nauru,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2006,50.57029983526191,56.03450708244376,44.98612090966076
29,Summary exposure value,380,Palau,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2006,20.33293761137362,46.66603073976414,5.11718979452938
29,Summary exposure value,380,Palau,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2006,28.45387792609795,34.81109861574148,22.23604151786441
29,Summary exposure value,144,Jordan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2010,34.36464828492345,37.830288388132224,29.712107322775278
29,Summary exposure value,144,Jordan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2010,12.810120443177869,33.90783588202838,3.85465913458751
29,Summary exposure value,144,Jordan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2010,27.049207295132334,33.00350182059355,21.62529859665841
29,Summary exposure value,71,Australia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2004,26.423489400826224,29.66125676125279,23.02030654891813
29,Summary exposure value,71,Australia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2004,25.7684938082005,34.615617530621925,17.84560447159485
29,Summary exposure value,71,Australia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2004,33.56692118752147,37.87862403211394,29.177339894759758
29,Summary exposure value,376,Northern Mariana Islands,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1990,35.39547351714681,42.06329479769022,29.369618938582647
29,Summary exposure value,91,Portugal,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2015,26.8266200945246,29.12794486671753,24.475897753627628
29,Summary exposure value,91,Portugal,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2015,22.83071484028931,35.489146002973236,14.07521123267358
29,Summary exposure value,91,Portugal,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2015,22.348352397280262,27.086977472336848,17.16695197877986
29,Summary exposure value,50,Montenegro,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2001,24.52550539239011,30.794336419415608,19.17726619142692
29,Summary exposure value,50,Montenegro,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2001,10.650978119603389,19.85718555782545,4.29742027211089
29,Summary exposure value,50,Montenegro,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2001,14.93371980968195,19.523210017702038,11.06850959197672
29,Summary exposure value,190,Uganda,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1992,7.268498399059389,9.37078461385714,5.63964268024961
29,Summary exposure value,190,Uganda,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1992,2.26187413607071,4.77864502821369,0.9823781112525499
29,Summary exposure value,190,Uganda,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1992,6.45779233967457,8.66132091194663,4.47975092769254
29,Summary exposure value,71,Australia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1996,23.22372987229021,26.86780376748764,20.16052571923696
29,Summary exposure value,71,Australia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1996,25.90985351338701,38.51993264301553,14.67754827906988
29,Summary exposure value,71,Australia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1996,30.86922705948102,35.49334846990314,25.96251804641695
29,Summary exposure value,75,Austria,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2004,23.57996787235202,26.36483402077616,20.49884017983912
29,Summary exposure value,75,Austria,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2004,21.76279096203339,31.17338166683638,15.16463422556898
29,Summary exposure value,75,Austria,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2004,16.42520987689822,19.47619492755967,13.22820782958463
29,Summary exposure value,385,Puerto Rico,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2006,34.644430925729154,36.80864131763258,32.25781440451491
29,Summary exposure value,393,Saint Kitts and Nevis,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1990,18.44120706930255,23.76114061415014,14.2135628396755
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2014,52.67966930045939,73.01530888262224,36.2538641313499
29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2004,26.228121679558097,29.77612566284144,22.847339352832417
29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2004,22.49672139508061,31.911783479945736,15.29752210858432
29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2004,19.28959205831045,23.15156528538107,15.457795008805089
29,Summary exposure value,46,Croatia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2011,25.200259935976522,27.979020181377166,22.24977631788299
29,Summary exposure value,46,Croatia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2011,26.89487924522478,49.82086082399707,9.68303961950552
29,Summary exposure value,46,Croatia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2011,15.00275361221487,18.84196795482503,11.60724187134516
29,Summary exposure value,87,Luxembourg,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2012,25.649922241379354,29.17951557693641,22.78441526220398
29,Summary exposure value,165,Pakistan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2013,13.53648223600483,15.33596554095399,11.83427046140781
29,Summary exposure value,165,Pakistan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2013,2.11087866088854,4.55312028165691,0.97296377126626
29,Summary exposure value,165,Pakistan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2013,17.72953230797957,22.38255125553972,13.63690328420255
29,Summary exposure value,95,United Kingdom,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2015,33.22653283502669,35.94220784330256,30.33333739824443
29,Summary exposure value,95,United Kingdom,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2015,37.593776289076246,51.17972991945954,27.44557383704697
29,Summary exposure value,95,United Kingdom,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2015,32.4998506028869,37.62027594167602,27.6032938585262
29,Summary exposure value,54,Slovakia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2001,23.98473440382562,27.598942849558178,20.04823765802515
29,Summary exposure value,54,Slovakia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2001,18.12966752980516,27.337412115113892,10.81776557966722
29,Summary exposure value,396,San Marino,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1990,19.211973541253393,25.56941006110674,15.21219260219078
29,Summary exposure value,396,San Marino,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1990,33.33965466921191,63.96782756790371,10.56100806739374
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2014,31.07860783619546,36.74047710758976,25.648316140695538
29,Summary exposure value,75,Austria,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1996,22.73268408576732,26.30354488583997,19.04980333462998
29,Summary exposure value,75,Austria,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1996,17.96575397571799,28.401843674125836,9.83216652682448
29,Summary exposure value,75,Austria,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1996,16.75745728985128,20.1375162487548,13.4188919185784
29,Summary exposure value,194,Lesotho,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1992,15.00637518211585,18.696233168740438,12.17971296057179
29,Summary exposure value,194,Lesotho,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1992,5.71543171647881,13.12485132839272,1.85274659040432
29,Summary exposure value,194,Lesotho,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1992,5.60793021559624,7.58923626863373,4.00903696028499
29,Summary exposure value,36,Kazakhstan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1990,19.62818235779424,24.72533041125567,15.65657062577682
29,Summary exposure value,36,Kazakhstan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1990,14.61272515914488,32.70730832192513,4.21379214823088
29,Summary exposure value,36,Kazakhstan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1990,10.8262691999062,13.47323686302399,8.25868689396493
29,Summary exposure value,128,Guatemala,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2002,22.10684735729474,24.15685117606777,19.61669389717074
29,Summary exposure value,128,Guatemala,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2002,11.34263034666965,24.71296001956119,3.5890673633646
29,Summary exposure value,128,Guatemala,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2002,6.158995462698471,8.59652564512118,4.08587500912673
29,Summary exposure value,99,Uruguay,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2015,29.25358379116955,31.28360150423457,27.14636005416413
29,Summary exposure value,99,Uruguay,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2015,36.7748319659467,64.04693172539689,12.39937652148274
29,Summary exposure value,99,Uruguay,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2015,16.75522852657781,20.73574214671672,13.37065939338466
29,Summary exposure value,385,Puerto Rico,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2006,23.07983686060914,54.88852056965433,6.80556637533694
29,Summary exposure value,416,Tuvalu,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2006,41.98540257558097,46.98586947142436,36.654991883219154
29,Summary exposure value,83,Iceland,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2004,26.61930166986579,30.159957393523268,22.77670207398039
29,Summary exposure value,83,Iceland,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2004,20.55041808800725,44.02815191992302,5.83207630461971
29,Summary exposure value,83,Iceland,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2004,21.925138209423338,27.476435463011512,17.26599557566735
29,Summary exposure value,45,Bulgaria,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2010,23.03646696702642,25.8322617478851,20.32610516596683
29,Summary exposure value,45,Bulgaria,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2010,23.09219296178594,31.75529559269556,15.43078596368158
29,Summary exposure value,45,Bulgaria,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2010,14.306736987486449,17.96041768615319,11.2151984179885
29,Summary exposure value,87,Luxembourg,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2012,9.56168308264911,25.15962643486716,2.9874754464852797
29,Summary exposure value,87,Luxembourg,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2012,16.84505079156275,20.9779140859329,13.422837564446741
29,Summary exposure value,169,Central African Republic,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2013,11.19514718890923,13.30516405876638,9.075983057343299
29,Summary exposure value,169,Central African Republic,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2013,3.2501741961233197,7.87169690202165,1.30505257063049
29,Summary exposure value,169,Central African Republic,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2013,13.69175485885597,17.87235317264304,9.93611588289583
29,Summary exposure value,46,Croatia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2017,25.915731487973282,28.17249526600189,23.55924700778218
29,Summary exposure value,46,Croatia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2017,27.31525384658674,56.250620094959245,9.18151838851009
29,Summary exposure value,46,Croatia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2017,15.38686819581969,20.114298153057568,11.78639603896373
29,Summary exposure value,132,Panama,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2002,25.85081841029804,28.01453317113346,23.52533623417723
29,Summary exposure value,132,Panama,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2002,7.67235392275227,16.484821933551867,2.62292577899508
29,Summary exposure value,132,Panama,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2002,13.946393085776679,18.13201383157185,10.05148374522934
29,Summary exposure value,40,Turkmenistan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1990,19.32878128903362,25.499160935191213,14.919395633464442
29,Summary exposure value,40,Turkmenistan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1990,9.75440425991941,21.83570605698695,2.99515161118104
29,Summary exposure value,40,Turkmenistan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1990,9.48701648850356,12.1184050167572,6.98223242734287
29,Summary exposure value,50,Montenegro,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2011,26.5312198563605,32.78285145833541,21.279956118333708
29,Summary exposure value,50,Montenegro,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2011,14.484034085883959,30.279938449328597,5.22916712550229
29,Summary exposure value,50,Montenegro,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2011,15.50095836219402,20.05228857368483,11.53956859214302
29,Summary exposure value,148,Morocco,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2010,23.929963264757088,27.207769629722623,20.90438940488089
29,Summary exposure value,148,Morocco,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2010,7.15498884793917,9.873864658189751,4.81631632706878
29,Summary exposure value,148,Morocco,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2010,33.35053182497707,39.60332011711288,26.31053604510018
29,Summary exposure value,173,Gabon,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2013,23.19931050443662,26.32347305173331,19.76709763036469
29,Summary exposure value,173,Gabon,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2013,12.158482598922319,30.87410884537405,3.7462239185159403
29,Summary exposure value,173,Gabon,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2013,9.389944130921151,12.876805088622689,6.63723829279115
29,Summary exposure value,153,Syrian Arab Republic,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2014,35.272427844060275,37.84699466192259,31.97353818361591
29,Summary exposure value,156,United Arab Emirates,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2014,34.11439585822036,41.78889649618205,26.934013641874436
29,Summary exposure value,416,Tuvalu,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2006,6.224339201907321,15.211202536983379,2.0137351601608002
29,Summary exposure value,416,Tuvalu,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2006,23.05558933165937,28.104130814710658,17.91805368255933
29,Summary exposure value,87,Luxembourg,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2004,24.85033747633337,28.03819917728209,21.45779997177694
29,Summary exposure value,91,Portugal,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2012,26.15424011937498,28.747516485164283,23.49043463599847
29,Summary exposure value,91,Portugal,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2012,22.581263096663932,33.56663781558942,14.77924863700041
29,Summary exposure value,91,Portugal,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2012,22.41488373092426,27.46523578903427,17.43145162236722
29,Summary exposure value,54,Slovakia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2001,13.65251979169064,17.13365868968477,10.531934392626379
29,Summary exposure value,58,Estonia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2001,24.78836638770583,27.84395492154681,21.50369657775458
29,Summary exposure value,349,Greenland,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2003,32.45535801279859,37.91489491811187,26.07885272503172
29,Summary exposure value,349,Greenland,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2003,32.73734788649877,59.44940606259087,10.46580350661683
29,Summary exposure value,349,Greenland,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2003,10.532170022398791,13.90372934938879,7.65598709402395
29,Summary exposure value,136,Paraguay,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2002,20.66350976568771,23.561394887998198,17.96812841373129
29,Summary exposure value,136,Paraguay,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2002,8.3235914530861,17.763325531573802,2.72452736637612
29,Summary exposure value,136,Paraguay,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2002,12.70450842371415,16.4894830222893,9.479692110026521
29,Summary exposure value,195,Namibia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1992,9.63674986084434,11.98466101917685,7.02866021894483
29,Summary exposure value,198,Zimbabwe,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1992,2.91860831920931,5.9830085013424394,1.15922779186131
