measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,205,Côte d'Ivoire,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,66028.97851621771,76298.96794820248,57024.494504939335
5,Prevalence,205,Côte d'Ivoire,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,57172.02748029464,65719.66695068506,50664.98256938644
5,Prevalence,205,Côte d'Ivoire,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,43761.0481787505,49216.54974428303,39237.506398052654
5,Prevalence,205,Côte d'Ivoire,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,26824.1891211544,30399.134161769867,24227.001771581243
5,Prevalence,205,Côte d'Ivoire,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,14327.597097348436,16148.201037051576,12847.226610207712
5,Prevalence,205,Côte d'Ivoire,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,6457.293676331481,7339.1093046609085,5690.181111120628
5,Prevalence,205,Côte d'Ivoire,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,2141.211623208561,2477.1913053178864,1858.8631605058315
5,Prevalence,205,Côte d'Ivoire,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,498.4210472624684,614.4345666950483,409.0922548948816
5,Prevalence,18,Thailand,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,18,Thailand,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,18,Thailand,3,Both,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,18,Thailand,3,Both,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,25533.765012043383,32823.374147175666,19585.858181103315
5,Prevalence,18,Thailand,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,72684.35243557068,89052.25135704213,57538.39148012993
5,Prevalence,18,Thailand,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,133994.89847289608,159544.77282248368,110525.05619491996
5,Prevalence,18,Thailand,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,176884.1005902613,209834.94326099497,147585.6874501392
5,Prevalence,18,Thailand,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,255249.9322013184,293644.88418127724,218747.1968288612
5,Prevalence,18,Thailand,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,378709.7204253564,432524.1187164023,327621.6319561942
5,Prevalence,18,Thailand,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,502535.308917702,572015.5233035403,441724.8122631151
5,Prevalence,18,Thailand,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,619373.3247571646,704853.1758783725,550739.2660739777
5,Prevalence,18,Thailand,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,705817.3964074028,798824.6587734941,636796.25049475
5,Prevalence,18,Thailand,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,722940.2894106987,814403.6805930292,651605.4300139032
5,Prevalence,18,Thailand,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,614899.916745163,693314.2988161988,550666.1214385227
5,Prevalence,18,Thailand,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,459291.3313847444,513435.3703018622,408224.5825549486
5,Prevalence,18,Thailand,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,306418.9868865676,343221.94459381024,276459.0764484904
5,Prevalence,18,Thailand,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,182131.98117347463,205110.04193934472,161574.42412002967
5,Prevalence,18,Thailand,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,97957.75113787725,111585.3670855508,84907.86645666513
5,Prevalence,18,Thailand,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,38717.024071347616,43858.310423848765,32977.11942420634
5,Prevalence,18,Thailand,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,11704.695587189492,13759.119795745582,9798.773781174435
5,Prevalence,76,Belgium,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,76,Belgium,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,76,Belgium,3,Both,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,76,Belgium,3,Both,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,1303.7456941320113,2578.210187212723,49.18958095080747
5,Prevalence,76,Belgium,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,4417.976361843031,6095.149684134008,2782.057857464366
5,Prevalence,76,Belgium,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,9370.33533890443,12266.454636927669,6957.772604977346
5,Prevalence,76,Belgium,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,16365.498262541794,20699.56206319274,12961.753580993542
5,Prevalence,76,Belgium,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,22820.95500096093,27547.549365676696,18607.37735960569
5,Prevalence,76,Belgium,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,31647.026587171094,37005.82236005515,26582.9769685718
5,Prevalence,76,Belgium,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,39303.32732334144,44938.4007057751,33852.089685685125
5,Prevalence,76,Belgium,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,52175.567236860334,59389.73844518065,45945.6543637248
5,Prevalence,76,Belgium,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,67014.67494770186,76192.01980291076,59944.40921672193
5,Prevalence,76,Belgium,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,78407.90129780326,88356.10853018973,68866.24778850775
5,Prevalence,76,Belgium,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,80957.87365591322,90124.9159044178,71121.65194418762
5,Prevalence,76,Belgium,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,78805.20734989553,86753.06677244621,70387.84258457902
5,Prevalence,76,Belgium,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,65593.15345057369,72542.26451941417,59082.84072365976
5,Prevalence,76,Belgium,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,42538.79249757285,47438.73601599715,38241.64482750972
5,Prevalence,76,Belgium,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,28424.10755513728,31566.495739065784,25570.304023441327
5,Prevalence,76,Belgium,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,11048.865982437135,12406.697148355732,9684.902565978336
5,Prevalence,76,Belgium,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,2474.9873386433296,2856.627431316016,2117.981855672243
5,Prevalence,136,Paraguay,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,136,Paraguay,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,136,Paraguay,3,Both,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,136,Paraguay,3,Both,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,3462.8567600371966,4572.554924217773,2530.5488983489186
5,Prevalence,136,Paraguay,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,7216.226807932349,8942.887706460979,5756.690775735327
5,Prevalence,136,Paraguay,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,12295.638009084592,14792.014576525748,9942.180336583451
5,Prevalence,136,Paraguay,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,19441.217221677027,22946.29547254704,15942.002954074173
5,Prevalence,136,Paraguay,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,29346.76194695712,34262.74348949223,24471.07623703204
5,Prevalence,136,Paraguay,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,39227.66396731808,45940.47734435353,33280.519480046714
5,Prevalence,136,Paraguay,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,46068.179588834326,51645.560206903785,39753.599830308114
5,Prevalence,136,Paraguay,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,52679.79155670114,59723.27031830578,45512.58590570316
5,Prevalence,136,Paraguay,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,59370.94359120791,66093.98479025607,52565.00254247545
5,Prevalence,136,Paraguay,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,60667.4791200629,66391.5405446412,54961.50312491566
5,Prevalence,136,Paraguay,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,51278.54547546818,55911.44732497599,46326.431172408695
5,Prevalence,136,Paraguay,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,37280.33367976721,40366.28282213935,34261.709693320256
5,Prevalence,136,Paraguay,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,23101.18928393459,24969.396271721744,21166.824024259196
5,Prevalence,136,Paraguay,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,12891.594597297955,14050.836000860265,11796.862128206389
5,Prevalence,136,Paraguay,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,5278.694436448772,5845.928670472738,4758.260443706417
5,Prevalence,136,Paraguay,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,1296.9555817665448,1478.442331080484,1145.8868946302443
5,Prevalence,136,Paraguay,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,289.02248365290853,347.8354139494596,243.84458750154957
5,Prevalence,195,Namibia,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,195,Namibia,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,195,Namibia,3,Both,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,195,Namibia,3,Both,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,2682.195156583837,3336.0912288091345,2130.748306435484
5,Prevalence,195,Namibia,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,4034.8532906069167,4893.18701710608,3334.6635381760016
5,Prevalence,195,Namibia,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,5527.91896077451,6588.443017425076,4618.901665299819
5,Prevalence,195,Namibia,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,6873.050067672454,8085.030193814826,5761.817967159991
5,Prevalence,195,Namibia,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,7945.464237190433,9093.818435181924,6798.292846636004
5,Prevalence,195,Namibia,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,8732.6565411077,9996.79442970459,7504.334873935457
5,Prevalence,195,Namibia,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,9276.309428271456,10589.853749685264,7908.722558794413
5,Prevalence,195,Namibia,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,9427.19277923706,10856.712273173596,7905.44556687145
5,Prevalence,195,Namibia,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,9899.682547182014,11255.314934451571,8695.278371081062
5,Prevalence,195,Namibia,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,10364.818714328074,11923.23951343987,9046.592504228936
5,Prevalence,195,Namibia,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,9817.81440697757,11089.06399903116,8859.035113955117
5,Prevalence,195,Namibia,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,8370.019368170699,9142.37041919449,7661.377479131666
5,Prevalence,195,Namibia,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,5603.330287690736,6227.945831830306,5112.273066782796
5,Prevalence,195,Namibia,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,3227.101358193885,3590.539357725508,2936.4605437522846
5,Prevalence,195,Namibia,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,1375.7182737486469,1562.9814648164652,1228.33758259991
5,Prevalence,195,Namibia,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,425.07743113559,494.82612256200514,358.9611798056312
5,Prevalence,195,Namibia,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,132.89066874042166,160.92682282122624,107.4711487222904
5,Prevalence,6,China,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,6,China,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,6,China,3,Both,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,6,China,3,Both,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,520026.1972502961,686760.500026658,398721.7479678686
5,Prevalence,6,China,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,1991873.7698892695,2492860.738765517,1562978.3185234535
5,Prevalence,6,China,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,3486569.664764211,4169075.3095081057,2812233.8847349733
5,Prevalence,6,China,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,5872214.936677149,6905793.911952603,4898424.198074942
5,Prevalence,6,China,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,7639983.943967864,8925791.856680322,6605074.1316352
5,Prevalence,6,China,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,6979711.630262424,8097304.92203957,6091722.399155989
5,Prevalence,6,China,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,9179823.788905824,10478699.968774809,8040197.592762363
5,Prevalence,6,China,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,13139725.23968109,14717748.473913874,11491633.517636504
5,Prevalence,6,China,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,15251844.647820253,17082880.544858936,13601324.301330464
5,Prevalence,6,China,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,11855997.83221515,13105892.265052,10742955.47557607
5,Prevalence,6,China,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,11804361.292347517,13116910.12942502,10624341.22871372
5,Prevalence,6,China,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,9549546.651742378,10576612.635586452,8650783.604419483
5,Prevalence,6,China,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,5573698.649982517,6212378.438371226,5006735.687232949
5,Prevalence,6,China,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,3211840.0992519585,3596537.0557971285,2856087.582952624
5,Prevalence,6,China,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,1658302.7793231255,1867467.1890485515,1455458.2643325003
5,Prevalence,6,China,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,547423.5332743498,619477.3668144138,475274.5054037718
5,Prevalence,6,China,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,132274.64624163246,152201.40047885955,112977.74605774092
5,Prevalence,13,Malaysia,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,13,Malaysia,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,13,Malaysia,3,Both,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,13,Malaysia,3,Both,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,24931.571051400857,32636.724399497456,19013.286274754297
5,Prevalence,13,Malaysia,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,76790.49080462936,98424.75742971797,60594.27537010542
5,Prevalence,13,Malaysia,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,138420.2584824467,166739.9964021901,109816.3393920267
5,Prevalence,13,Malaysia,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,188121.36187566916,225159.1661216148,153901.9331311613
5,Prevalence,13,Malaysia,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,234432.1896604465,274551.4021261568,201858.1730988743
5,Prevalence,13,Malaysia,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,249329.6782618545,287980.89132156305,212044.48224886687
5,Prevalence,13,Malaysia,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,250447.5929022094,284757.6950133764,217400.2087271654
5,Prevalence,13,Malaysia,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,273770.62699199334,309532.6815315471,241155.58261327085
5,Prevalence,13,Malaysia,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,290355.72586796543,326885.1223798127,257713.957521695
5,Prevalence,13,Malaysia,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,286380.030649082,326435.51348285883,256221.57466041888
5,Prevalence,13,Malaysia,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,242234.60937107907,275650.9331982814,218534.41306452095
5,Prevalence,13,Malaysia,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,180978.6802563656,204878.60192985175,163537.87539454212
5,Prevalence,13,Malaysia,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,118960.97937854056,133769.42799416068,107554.08338957932
5,Prevalence,13,Malaysia,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,58123.21469853005,64787.2997797638,52476.169881501424
5,Prevalence,13,Malaysia,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,28957.462787888173,32581.01912681248,25912.30464083016
5,Prevalence,13,Malaysia,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,8055.292326034593,9177.573124576798,7117.00183748822
5,Prevalence,13,Malaysia,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,1872.8048701002483,2151.386108202117,1630.4963558085196
5,Prevalence,216,Senegal,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,216,Senegal,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,216,Senegal,3,Both,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,216,Senegal,3,Both,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,42451.50641335708,55030.83071269154,33348.35922565615
5,Prevalence,216,Senegal,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,65642.30230948275,80796.01573740105,54322.208284187225
5,Prevalence,216,Senegal,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,75151.43407378768,88559.40532381678,61373.29311054913
5,Prevalence,216,Senegal,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,75898.57814471953,88783.09223552737,63817.14043668182
5,Prevalence,216,Senegal,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,74400.5900009386,86242.39179126603,64265.295668000304
5,Prevalence,216,Senegal,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,70873.47442790314,81721.02829473326,60221.762612913226
5,Prevalence,216,Senegal,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,68861.62042073197,79760.47408959953,58833.20421984568
5,Prevalence,216,Senegal,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,66322.92248676978,76820.50295632341,56329.16192864242
5,Prevalence,216,Senegal,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,66503.92727884727,77052.4398368226,57338.046335476094
5,Prevalence,216,Senegal,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,65589.99599472691,77245.80768862931,56766.64251484186
5,Prevalence,216,Senegal,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,60345.59040645978,70352.66808259934,52629.93358157976
5,Prevalence,216,Senegal,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,48465.63413656671,54369.19311641145,43669.830243433
5,Prevalence,216,Senegal,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,32961.006905338174,36692.15810669448,29728.01856033095
5,Prevalence,216,Senegal,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,18687.37126437202,20921.373220247013,16797.969627450773
5,Prevalence,216,Senegal,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,9269.801777858767,10419.206465453495,8237.166230954539
5,Prevalence,216,Senegal,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,3866.0748266663873,4412.250361031882,3379.367192062016
5,Prevalence,216,Senegal,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,1841.1989366752296,2149.1597312691274,1547.406364528328
5,Prevalence,58,Estonia,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,58,Estonia,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,58,Estonia,3,Both,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,58,Estonia,3,Both,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,124.49685704790429,229.3868329470267,0.8683781678058015
5,Prevalence,58,Estonia,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,326.1977529748157,450.0406511931372,214.1364787903112
5,Prevalence,58,Estonia,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,629.5844752218271,825.4055946740162,480.3094495146549
5,Prevalence,58,Estonia,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,1364.8486097062282,1720.5857582024018,1098.4123381587149
5,Prevalence,58,Estonia,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,2209.2621503451496,2627.6599153962643,1832.9122885269253
5,Prevalence,58,Estonia,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,3119.7909393520627,3682.963592594489,2612.545198899624
5,Prevalence,58,Estonia,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,4860.290901127427,5545.995623264465,4152.767984212283
5,Prevalence,58,Estonia,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,7359.071210464251,8422.01892522355,6277.311047987786
5,Prevalence,58,Estonia,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,9769.198080183378,10934.609790813072,8407.37419536127
5,Prevalence,58,Estonia,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,13976.884160883645,15805.547694031728,12135.291995480577
5,Prevalence,58,Estonia,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,15299.520765157518,17152.25853665796,13511.991109870767
5,Prevalence,58,Estonia,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,14472.058219709348,15968.939522553464,12873.422031439017
5,Prevalence,58,Estonia,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,9796.912329547094,10815.858525929014,8804.813564000464
5,Prevalence,58,Estonia,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,8564.701581007543,9490.632078071982,7671.459457944997
5,Prevalence,58,Estonia,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,4739.570171554532,5276.307655369342,4184.945169807871
5,Prevalence,58,Estonia,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,1732.896057604779,1936.3690319992515,1515.7965025529695
5,Prevalence,58,Estonia,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,351.68843573611645,394.7832173491561,303.93082229109746
5,Prevalence,92,Spain,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,92,Spain,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,92,Spain,3,Both,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,92,Spain,3,Both,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,7085.773092988249,10787.453624164078,3488.850246191428
5,Prevalence,92,Spain,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,25133.17844376554,33310.21797381848,17870.996075345527
5,Prevalence,92,Spain,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,49904.69291673567,63153.02537737362,37514.29537242894
5,Prevalence,92,Spain,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,86414.17966963701,106640.85550048194,67877.48186034228
5,Prevalence,92,Spain,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,136608.58293304764,162743.3794951472,113695.66622318412
5,Prevalence,92,Spain,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,224639.79377140503,265170.0783819678,188237.82769403083
5,Prevalence,92,Spain,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,314311.52626600943,365507.8836688104,274059.5848364333
5,Prevalence,92,Spain,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,369372.0738639208,429193.7275535315,322496.6791683309
5,Prevalence,92,Spain,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,440992.77872491913,506802.6547743744,384797.89884523134
5,Prevalence,92,Spain,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,485946.59178946505,554738.5089373938,424467.1354715062
5,Prevalence,92,Spain,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,484161.9829615533,537737.1920226321,426374.5444597547
5,Prevalence,92,Spain,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,474259.7932868169,519229.7823129665,426213.7256346105
5,Prevalence,92,Spain,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,419044.67512269,457922.2773069622,379675.5617740993
5,Prevalence,92,Spain,3,Both,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,272136.17381698854,300344.8279937736,247836.61649320743
5,Prevalence,92,Spain,3,Both,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,199797.8107529501,222788.80353177097,180467.455739496
5,Prevalence,92,Spain,3,Both,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,82814.620295323,92768.88538425288,73579.92444983312
5,Prevalence,92,Spain,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,20191.92812169076,23347.304248313914,17209.093830901442
5,Prevalence,54,Slovakia,3,Both,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
5,Prevalence,54,Slovakia,3,Both,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0.0,0.0,0.0
