population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,29,Summary exposure value,117,Saint Vincent and the Grenadines,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2010,13.77233671886427,16.04757412587175,11.668235877614979
1,All Population,29,Summary exposure value,117,Saint Vincent and the Grenadines,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2010,16.28007070006883,21.25583100425624,12.28096183011743
1,All Population,29,Summary exposure value,117,Saint Vincent and the Grenadines,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2010,13.878118579421761,35.12625296930262,4.09598001076852
1,All Population,29,Summary exposure value,374,Niue,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1995,21.55531200144239,25.93331734793337,18.55107895073808
1,All Population,29,Summary exposure value,374,Niue,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1995,43.15663181495602,49.0770608382995,36.78652220989988
1,All Population,29,Summary exposure value,385,Puerto Rico,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1995,22.68328956105411,27.817284854320818,17.92863000028505
1,All Population,29,Summary exposure value,43,Albania,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1995,30.19462530436036,33.96233352642347,27.515174723088194
1,All Population,29,Summary exposure value,43,Albania,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1995,20.38940843665566,24.85513685319507,16.91628905151082
1,All Population,29,Summary exposure value,43,Albania,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1995,13.27678112963171,27.744640376028677,4.60019518909825
1,All Population,29,Summary exposure value,43,Albania,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1995,11.299736517146219,14.50472082490974,8.344004765592821
1,All Population,29,Summary exposure value,183,Mauritius,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2011,25.01858614305598,61.86855425071338,7.2092691425317
1,All Population,29,Summary exposure value,183,Mauritius,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2011,14.78765971272131,18.694453810926028,11.21164952412407
1,All Population,29,Summary exposure value,187,Somalia,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2011,10.78613272906005,12.42279620943926,9.43933117251989
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2008,42.070721824585775,44.44277576791386,40.032788630257386
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2008,22.681244928759988,27.55104256438984,19.06995660375025
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2008,20.34202396993261,44.39818757225541,5.73137592364226
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2008,11.82725306579491,14.84559992069627,9.00201768022321
1,All Population,29,Summary exposure value,118,Suriname,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1999,14.159574251774659,19.075194713354122,10.504490463706551
1,All Population,29,Summary exposure value,118,Suriname,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1999,12.15458377482102,29.085571285788458,3.56204565399562
1,All Population,29,Summary exposure value,118,Suriname,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1999,28.30524213706278,34.45592972113382,21.95122435835717
1,All Population,29,Summary exposure value,119,Trinidad and Tobago,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1999,22.07382118581536,26.93337510345179,17.42461477967957
1,All Population,29,Summary exposure value,119,Trinidad and Tobago,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1999,15.064231334125969,34.598710948367774,4.30647062119674
1,All Population,29,Summary exposure value,119,Trinidad and Tobago,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1999,27.527483970798738,32.48272052397649,22.47401852235282
1,All Population,29,Summary exposure value,123,Peru,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1999,11.87611626047604,13.737863281824689,10.35024850759657
1,All Population,29,Summary exposure value,53,Serbia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2009,12.712950295965369,16.27902001197271,9.32178394305372
1,All Population,29,Summary exposure value,57,Belarus,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2009,22.87344659938903,25.93600781714791,19.649773874141648
1,All Population,29,Summary exposure value,82,Greece,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1992,41.13648408407114,43.592958297402504,39.04615301211644
1,All Population,29,Summary exposure value,82,Greece,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1992,21.57575224870034,25.16462185178865,18.423861640601448
1,All Population,29,Summary exposure value,82,Greece,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1992,22.12054331403705,40.11600214799055,10.360567225393979
1,All Population,29,Summary exposure value,209,Guinea-Bissau,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2003,12.30563539784093,16.12481922098859,9.15772494330121
1,All Population,29,Summary exposure value,213,Niger,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2003,7.36281774439045,8.5707788468191,6.3318418404119505
1,All Population,29,Summary exposure value,213,Niger,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2003,7.77870991117608,10.55282697584011,5.42780529511502
1,All Population,29,Summary exposure value,57,Belarus,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1992,30.09486239916546,33.563498583446986,27.415704359152272
1,All Population,29,Summary exposure value,60,Lithuania,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1992,19.82135134166445,24.79573370096691,15.603833711079579
1,All Population,29,Summary exposure value,60,Lithuania,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1992,7.9311228818011905,16.43545260306911,2.67548640377077
1,All Population,29,Summary exposure value,60,Lithuania,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1992,13.25175298468973,16.54081094441297,10.43623836386192
1,All Population,29,Summary exposure value,99,Uruguay,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2009,28.14358160187629,30.029433867507212,26.402472523930182
1,All Population,29,Summary exposure value,99,Uruguay,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2009,27.1017399924975,29.86674992476827,24.27373062831817
1,All Population,29,Summary exposure value,99,Uruguay,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2009,31.32969791057248,56.82601331154432,10.559929344267049
1,All Population,29,Summary exposure value,99,Uruguay,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2009,16.07684620253431,19.49380031661147,12.666609289877028
1,All Population,29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1990,28.77735865781812,31.40120191093822,26.458993642005602
1,All Population,29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1990,22.57758150499016,26.852393436484963,18.7533046986138
1,All Population,29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1990,19.657869748878102,37.4999202365024,8.1322546177628
1,All Population,29,Summary exposure value,79,Finland,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1990,20.2485561123603,24.70974280552391,15.4128665748731
1,All Population,29,Summary exposure value,193,Botswana,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1997,17.957090775292258,20.73347752332399,15.91864268375081
1,All Population,29,Summary exposure value,196,South Africa,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1997,12.162155208319179,19.367717751773842,6.84338481516908
1,All Population,29,Summary exposure value,196,South Africa,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1997,26.318344946008672,30.369339959728208,21.62699124553206
1,All Population,29,Summary exposure value,81,Germany,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2001,33.05066049460549,35.63406956225898,30.62896446099605
1,All Population,29,Summary exposure value,81,Germany,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2001,24.62068042887606,27.45447819027258,21.30198167468485
1,All Population,29,Summary exposure value,81,Germany,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2001,27.07716902449318,38.57348657468745,17.888074657338677
1,All Population,29,Summary exposure value,181,Madagascar,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1999,6.6007804015837195,8.777144055074459,4.483550227538189
1,All Population,29,Summary exposure value,185,Rwanda,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1999,10.83478254577249,12.90707609227126,9.31529517993293
1,All Population,29,Summary exposure value,185,Rwanda,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1999,7.8275627566965404,9.99669096149695,6.27737754030147
1,All Population,29,Summary exposure value,207,Ghana,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1994,5.891414531537889,6.94467298937214,5.09572774177853
1,All Population,29,Summary exposure value,207,Ghana,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1994,8.58278382966489,10.80168389636343,6.4697305822289
1,All Population,29,Summary exposure value,207,Ghana,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1994,2.21070801816244,4.36461446472604,1.0014966673039498
1,All Population,29,Summary exposure value,207,Ghana,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1994,13.22263878675695,16.48928784465144,10.20032072259276
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1991,32.8194932653824,37.823082533800964,28.81009544163665
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1991,19.15862047730058,24.03510907601932,16.26968415843911
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1991,10.72494929981198,24.53263219954,3.2693889724977296
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1991,11.63093914874346,14.29626793730927,8.91444240515994
1,All Population,29,Summary exposure value,146,Lebanon,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1991,26.649032917547622,31.91004478385463,21.65681067146645
1,All Population,29,Summary exposure value,146,Lebanon,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1991,8.81740530238064,21.19093114728316,2.60550860043754
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1994,33.41161557163087,38.1522445844375,29.814613406282458
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1994,19.82676878690586,24.04455719055802,16.94530258911529
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1994,10.1958130854747,23.9723784859836,3.0139655860409302
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1994,11.329176762565341,13.78392897429411,8.80287927535632
1,All Population,29,Summary exposure value,393,Saint Kitts and Nevis,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1992,18.48532541074309,23.78159659829791,14.348949779031761
1,All Population,29,Summary exposure value,396,San Marino,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1992,31.2284992626015,38.83139148355787,25.629628299849127
1,All Population,29,Summary exposure value,145,Kuwait,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2004,28.30320099414454,31.47781295148603,25.70329562018736
1,All Population,29,Summary exposure value,148,Morocco,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2004,22.814285039534752,26.56150902323036,19.13979476821181
1,All Population,29,Summary exposure value,148,Morocco,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2004,5.66479861717135,8.54199101401567,3.75386808958338
1,All Population,29,Summary exposure value,148,Morocco,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2004,32.72180754460049,39.15422845326544,25.93982148583723
1,All Population,29,Summary exposure value,416,Tuvalu,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1997,5.0940425771516,11.52123686849188,1.7933764296581
1,All Population,29,Summary exposure value,416,Tuvalu,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1997,23.54263308613827,29.32981675395271,18.36803901382899
1,All Population,29,Summary exposure value,435,South Sudan,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1997,8.10208995231741,9.55338431956301,6.777861002144479
1,All Population,29,Summary exposure value,522,Sudan,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2012,11.781494434684351,13.06596721722224,10.55869619705967
1,All Population,29,Summary exposure value,522,Sudan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2012,15.60293495490804,17.782750302830667,13.353891535693622
1,All Population,29,Summary exposure value,522,Sudan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2012,3.34657125259846,8.04840250028281,1.3584764740879
1,All Population,29,Summary exposure value,522,Sudan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2012,58.26546613798244,62.958285395936834,53.65309011310595
1,All Population,29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2005,33.60704783824408,38.8786320636893,28.31665814689628
1,All Population,29,Summary exposure value,154,Tunisia,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2005,12.087028596274351,15.14028314124575,9.40228383275822
1,All Population,29,Summary exposure value,114,Haiti,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2010,9.44623723637512,10.79247939351225,8.24058313058219
1,All Population,29,Summary exposure value,114,Haiti,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2010,11.15213577478673,14.3345054149105,8.28530385250086
1,All Population,29,Summary exposure value,61,Republic of Moldova,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1995,25.68744399558459,29.023478625912503,23.07728396152883
1,All Population,29,Summary exposure value,61,Republic of Moldova,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1995,19.08100960164191,23.73171000972262,14.801398161932768
1,All Population,29,Summary exposure value,122,Ecuador,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2013,10.07599352971954,11.66914415573777,8.73025444305572
1,All Population,29,Summary exposure value,122,Ecuador,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2013,30.40582740073071,33.31204504455508,27.70551508410058
1,All Population,29,Summary exposure value,122,Ecuador,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2013,27.85286778917943,38.56580306499827,18.90260389445541
1,All Population,29,Summary exposure value,122,Ecuador,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2013,15.49830655220021,20.63268330676614,11.08455573139023
1,All Population,29,Summary exposure value,209,Guinea-Bissau,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2000,12.25790082044938,16.19194508885099,9.19938277582346
1,All Population,29,Summary exposure value,213,Niger,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2000,7.36201536987947,8.667530153389311,6.32835867984773
1,All Population,29,Summary exposure value,213,Niger,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2000,7.5714943338907394,10.14674034054382,5.41171856712229
1,All Population,29,Summary exposure value,183,Mauritius,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2008,24.04292254841539,59.92717962512264,6.85434850932319
1,All Population,29,Summary exposure value,183,Mauritius,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2008,14.43087177695748,18.1079489070428,11.00117002300431
1,All Population,29,Summary exposure value,187,Somalia,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2008,10.9517545737832,12.60260130518721,9.61891855784048
1,All Population,29,Summary exposure value,97,Argentina,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2007,26.79126292812312,29.27426855356865,24.00312931582183
1,All Population,29,Summary exposure value,97,Argentina,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2007,28.66155234283524,31.78506183384689,25.16945964687008
1,All Population,29,Summary exposure value,97,Argentina,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2007,40.978394447683606,51.31822267784945,30.744572974648833
1,All Population,29,Summary exposure value,97,Argentina,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2007,12.568984909202928,16.40146819472837,9.68801869393214
1,All Population,29,Summary exposure value,93,Sweden,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2009,18.19350726487684,20.070658408516433,16.561076612993418
1,All Population,29,Summary exposure value,93,Sweden,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2009,23.587917152361022,26.93306173120628,20.803810378047018
1,All Population,29,Summary exposure value,93,Sweden,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2009,27.764107729747888,33.79580232627359,22.62730503837026
1,All Population,29,Summary exposure value,93,Sweden,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2009,18.7573460491017,22.31099638655413,15.343695369801699
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2011,41.86425514296574,44.45939717111437,39.52573458873322
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2011,23.06005888203103,28.150064366190144,19.090155005300723
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2011,21.58182726081855,48.086960272372096,6.338456311719789
1,All Population,29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2011,12.0298766983903,15.14722865901377,8.96462603273751
1,All Population,29,Summary exposure value,97,Argentina,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1996,28.17140325848121,32.60731817666856,24.88267360147763
1,All Population,29,Summary exposure value,97,Argentina,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1996,24.95893497043072,29.897497743730177,20.406426536256898
1,All Population,29,Summary exposure value,97,Argentina,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1996,37.87164967564759,54.65237246845999,21.290555559749592
1,All Population,29,Summary exposure value,97,Argentina,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1996,12.34246893013244,16.610502122131308,8.83408563762642
1,All Population,29,Summary exposure value,191,Zambia,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1991,15.42234445452264,17.29673251356897,13.807613357604179
1,All Population,29,Summary exposure value,194,Lesotho,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1991,14.8959713944111,18.71972711306917,11.93580839631915
1,All Population,29,Summary exposure value,194,Lesotho,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1991,5.5692660826732,13.379965753743619,1.7858549227911202
1,All Population,29,Summary exposure value,194,Lesotho,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1991,5.60857661570726,7.563151938654269,4.01454258706432
1,All Population,29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2000,33.74777333439311,36.9287915219827,30.49185230782161
1,All Population,29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2000,21.9570067383919,26.250965397071152,17.989235420963308
1,All Population,29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2000,22.60375770751309,34.72468646198058,13.07690267923535
1,All Population,29,Summary exposure value,107,Barbados,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2003,17.237368116347522,37.69887304557622,5.07153145723486
1,All Population,29,Summary exposure value,107,Barbados,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2003,40.30207609199195,47.04648745319645,34.06146580872756
1,All Population,29,Summary exposure value,157,Yemen,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1996,29.92819407597575,34.5523149785562,26.92502462548086
1,All Population,29,Summary exposure value,157,Yemen,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1996,9.12859570995689,11.65780115081905,7.1042936139698005
1,All Population,29,Summary exposure value,157,Yemen,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1996,1.34295794206747,2.34896731296795,0.7144123320902099
1,All Population,29,Summary exposure value,157,Yemen,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1996,23.5969823944587,28.83313735730927,18.54891367188798
1,All Population,29,Summary exposure value,40,Turkmenistan,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2005,26.373064775619483,29.58655189942992,23.56700778810871
1,All Population,29,Summary exposure value,40,Turkmenistan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2005,20.64768366529994,25.29970664526146,16.61595917854798
1,All Population,29,Summary exposure value,40,Turkmenistan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2005,11.76279880342511,27.261074459662936,3.39651826595632
1,All Population,29,Summary exposure value,40,Turkmenistan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2005,9.974911669053629,12.810221741811912,7.2949357323618305
1,All Population,29,Summary exposure value,61,Republic of Moldova,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1992,25.68397714178593,29.26129055701483,23.18235428901483
1,All Population,29,Summary exposure value,61,Republic of Moldova,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1992,18.262433752384048,23.55459789873835,14.123899232555129
1,All Population,29,Summary exposure value,107,Barbados,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2006,17.17432721609326,40.278676480571704,4.743755400350111
1,All Population,29,Summary exposure value,107,Barbados,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2006,40.97208188315637,47.09152804199498,34.33822186191035
1,All Population,29,Summary exposure value,112,Grenada,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1992,13.864212073743658,16.71127581856609,11.30749568084772
1,All Population,29,Summary exposure value,112,Grenada,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1992,16.01713472099828,20.899644539571728,12.527030033546529
1,All Population,29,Summary exposure value,112,Grenada,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1992,5.51472939532927,12.29463306601698,1.8676932347914201
1,All Population,29,Summary exposure value,112,Grenada,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1992,17.69796466032837,22.32715433745448,13.646058927084228
1,All Population,29,Summary exposure value,107,Barbados,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1995,19.01466706652567,42.62550644239442,5.5859377487152395
1,All Population,29,Summary exposure value,107,Barbados,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1995,39.12209875334341,45.98205796340662,32.63317831561828
1,All Population,29,Summary exposure value,108,Belize,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1998,14.664624138661969,17.02165856601069,12.76169297674619
1,All Population,29,Summary exposure value,108,Belize,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1998,19.70564957681574,23.466761953495872,16.307181622228008
1,All Population,29,Summary exposure value,111,Dominican Republic,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1998,17.6417173426524,20.70781635941392,13.97089577969251
1,All Population,29,Summary exposure value,77,Cyprus,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1998,35.23088240995908,40.00961503173609,31.478742303552572
1,All Population,29,Summary exposure value,77,Cyprus,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1998,21.86866315168955,26.647643490198643,17.45172356455918
1,All Population,29,Summary exposure value,77,Cyprus,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1998,14.38529451531527,28.51608980730443,4.92409417262515
1,All Population,29,Summary exposure value,77,Cyprus,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1998,17.1053211483278,21.54162464798841,13.504658784260501
1,All Population,29,Summary exposure value,435,South Sudan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2008,7.53319400199646,9.85332126082622,5.69441861882276
1,All Population,29,Summary exposure value,435,South Sudan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2008,7.062898755301269,17.19602929313088,2.2531626706023
1,All Population,29,Summary exposure value,435,South Sudan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2008,6.67349972190375,9.38432993597155,4.89350020033224
1,All Population,29,Summary exposure value,150,Oman,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1990,3.31310650342665,7.234863347635451,1.28490360320744
1,All Population,29,Summary exposure value,150,Oman,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1990,24.3481072716124,29.484804538487978,19.33794045424917
1,All Population,29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1990,20.23007765269897,24.60734872613486,17.25971636006886
1,All Population,29,Summary exposure value,197,Eswatini,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1997,10.28200524710457,12.04992647729067,8.868354038011041
1,All Population,29,Summary exposure value,197,Eswatini,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1997,25.42654953019181,29.73931646222384,21.026719307752458
1,All Population,29,Summary exposure value,200,Benin,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1997,4.37959460962308,6.16844259392825,3.18530339306034
1,All Population,29,Summary exposure value,77,Cyprus,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2012,33.523654591972054,36.21757881124838,30.643293881184768
1,All Population,29,Summary exposure value,77,Cyprus,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2012,26.276206466382114,29.82675518813646,22.18917123499324
1,All Population,29,Summary exposure value,77,Cyprus,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2012,12.24766449509442,25.967056207188634,4.19504814246931
1,All Population,29,Summary exposure value,77,Cyprus,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2012,17.72700821309682,21.91006358687288,14.02685909340621
1,All Population,29,Summary exposure value,144,Jordan,3,Both,27,Age-standardized,98,Tobacco,3,Rate,1993,34.303195841123205,38.2070932043955,31.20594886460621
1,All Population,29,Summary exposure value,144,Jordan,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,1993,28.24694415122653,32.74399751842414,23.38128491028032
1,All Population,29,Summary exposure value,144,Jordan,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,1993,6.36523191405879,15.050323339240702,2.10860767877812
1,All Population,29,Summary exposure value,144,Jordan,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,1993,25.07382746049035,30.722552759204152,19.76005115666028
1,All Population,29,Summary exposure value,91,Portugal,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2012,26.15424011937498,28.747516485164283,23.49043463599847
1,All Population,29,Summary exposure value,91,Portugal,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2012,22.581263096663932,33.56663781558942,14.77924863700041
1,All Population,29,Summary exposure value,91,Portugal,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2012,22.41488373092426,27.46523578903427,17.43145162236722
1,All Population,29,Summary exposure value,95,United Kingdom,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2012,27.00419581425676,28.363851188710008,25.67360400520602
1,All Population,29,Summary exposure value,132,Panama,3,Both,27,Age-standardized,98,Tobacco,3,Rate,2001,12.21902400595425,14.46416599073962,10.57072461103612
